Geographic Area Name,Estimate!!Percent below poverty level!!Population for whom poverty status is determined,Geographic Area Name_x,Area_Type,Tract_x,Plurality Race,Tract_y, !!Total:!!Population of one race:!!White alone_PROPORTION, !!Total:!!Population of one race:!!Black or African American alone_PROPORTION, !!Total:!!Population of one race:!!American Indian and Alaska Native alone_PROPORTION, !!Total:!!Population of one race:!!Asian alone_PROPORTION, !!Total:!!Population of one race:!!Native Hawaiian and Other Pacific Islander alone_PROPORTION, !!Total:!!Population of one race:!!Some Other Race alone_PROPORTION,FIPS Code 2020,California Census tracts,Number of people in state prison from each Census tract 2020,"Census population, 2020","Total population, 2020","Imprisonment rate per 100,000",Geographic Area Name_y,Estimate!!Total!!Population 16 years and over,Estimate!!Unemployment rate!!Population 16 years and over,Estimate!!Total!!Population 16 years and over!!AGE!!16 to 19 years,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency),Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher
170.22,7.5,170.22,Urban,170.22,White,170.22,0.6255957634598411,0.029302736098852603,0.001941747572815534,0.16098852603706973,0.002294792586054722,0.03318623124448367,6073017022,170.22,8,"5,665","5,673",141,170.22,4444,2.6,318,3020,95,277,871,1777
170.31,2.1,170.31,Urban,170.31,White,170.31,0.5813140144891331,0.02498126405196103,0.002498126405196103,0.20509617786660006,0.0044966275293529855,0.03347489382962778,6073017031,170.31,6,"4,003","4,009",150,170.31,2701,3.2,151,1977,14,122,552,1289
170.33,3.7,170.33,Urban,170.33,White,170.33,0.4522111269614836,0.018009985734664766,0.003744650499286733,0.36287446504992865,0.003744650499286733,0.02121968616262482,6073017033,170.33,11,"5,608","5,619",196,170.33,4120,5.5,250,3097,68,290,627,2112
170.34,5.1,170.34,Urban,170.34,White,170.34,0.5432250153280196,0.029225424075209484,0.004904966278356836,0.21908849376660536,0.0020437359493153486,0.05824647455548743,6073017034,170.34,7,"4,893","4,900",143,170.34,4455,8.3,378,3000,46,269,748,1937
170.35,20.0,170.35,Urban,170.35,White,170.35,0.4501355830069298,0.06357336547152757,0.0024103645676408557,0.2799035854172944,0.0015064778547755348,0.064778547755348,6073017035,170.35,11,"3,319","3,330",330,170.35,2955,5.9,249,1983,66,282,484,1151
170.36,8.4,170.36,Urban,170.36,White,170.36,0.4603221957040573,0.03818615751789976,0.0026849642004773268,0.324582338902148,0.008353221957040573,0.035202863961813845,6073017036,170.36,3,"3,352","3,355",89,170.36,2574,7.1,330,1880,12,195,437,1236
170.37,5.8,170.37,Urban,170.37,White,170.37,0.47838665759019744,0.02161334240980259,0.003573859768550034,0.33543226684819605,0.0028931245745405037,0.04084411164057182,6073017037,170.37,5,"5,876","5,881",85,170.37,4065,6.9,330,2830,33,287,726,1784
170.39,3.5,170.39,Urban,170.39,White,170.39,0.47360809833694867,0.025451916124367317,0.0026030368763557484,0.3447577729573391,0.0037599421547360808,0.033694866232827185,6073017039,170.39,11,"6,915","6,926",159,170.39,5724,2.6,239,4174,62,396,1160,2556
170.4,2.3,170.4,Urban,170.4,White,170.4,0.5770399812953004,0.014028524666822539,0.007715688566752397,0.17909749824643442,0.00397474865559972,0.059621229833995794,6073017040,170.4,9,"4,277","4,286",210,170.4,3733,8.6,289,2439,86,229,578,1546
170.41,2.4,170.41,Urban,170.41,White,170.41,0.5943380788741613,0.019309441989854362,0.0057273768613974796,0.14351170021273113,0.0039273441335297005,0.08051055473735887,6073017041,170.41,7,"6,111","6,118",114,170.41,4389,9.9,182,3245,285,384,1050,1526
170.43,7.8,170.43,Urban,170.43,Asian,170.43,0.4024783568154812,0.028687828891529453,0.0028857579358343237,0.40740112035308096,0.001867255134951621,0.040909862502121884,6073017043,170.43,11,"5,891","5,902",186,170.43,4960,6.7,423,3795,197,231,637,2730
170.44,1.2,170.44,Urban,170.44,White,170.44,0.4469670095778645,0.01614047534586733,0.0019510464703795672,0.41539553032990423,0.0015963107484923732,0.019687832564739268,6073017044,170.44,10,"5,638","5,648",177,170.44,4012,2.9,395,2970,20,216,389,2345
170.45,2.1,170.45,Urban,170.45,White,170.45,0.4953755086940437,0.017758046614872364,0.002589715131335553,0.34517203107658156,0.0007399186089530152,0.02145763965963744,6073017045,170.45,7,"2,703","2,710",258,170.45,1958,5.2,179,1383,15,119,275,974
170.46,3.6,170.46,Urban,170.46,White,170.46,0.5876039710222699,0.011537429568017172,0.002683123155352831,0.27206868795277706,0.0021464985242822645,0.027367856184598874,6073017046,170.46,3,"3,727","3,730",80,170.46,3173,5.4,368,2001,25,87,441,1448
170.47,0.1,170.47,Urban,170.47,White,170.47,0.6929429429429429,0.011011011011011011,0.003003003003003003,0.1574074074074074,0.0025025025025025025,0.022272272272272273,6073017047,170.47,4,"3,996","4,000",100,170.47,3647,2.7,351,2273,58,96,547,1572
170.48,8.5,170.48,Urban,170.48,White,170.48,0.46159649917006185,0.025350837483023993,0.00935566621397314,0.17926663648709823,0.003923343896182285,0.1662894220612645,6073017048,170.48,18,"6,627","6,645",271,170.48,4778,4.6,263,3433,484,646,1041,1262
170.49,10.7,170.49,Urban,170.49,White,170.49,0.5878667985492911,0.019782393669634024,0.003626772172766238,0.12957467853610286,0.0006594131223211342,0.10121991427629409,6073017049,170.49,10,"3,033","3,043",329,170.49,2321,6.2,108,1581,182,320,545,534
170.5,10.6,170.5,Urban,170.5,White,170.5,0.5333776154101627,0.014613085353703089,0.013948854201262038,0.20890069744271006,0.00033211557622052476,0.08933909000332116,6073017050,170.5,4,"3,011","3,015",133,170.5,2439,4.2,95,1567,104,79,613,771
170.51,2.4,170.51,Urban,170.51,White,170.51,0.5941315056757336,0.02120368387234954,0.0029985007496251873,0.23773827372028272,0.0029985007496251873,0.031055900621118012,6073017051,170.51,8,"4,669","4,677",171,170.51,4628,5.6,169,2821,28,422,733,1638
170.52,5.1,170.52,Urban,170.52,White,170.52,0.5059373175004866,0.022191940821491143,0.004866653688923496,0.30601518395950944,0.0019466614755693985,0.03737590033093245,6073017052,170.52,12,"5,137","5,149",233,170.52,4352,2.5,201,3161,185,314,797,1865
170.53,2.6,170.53,Urban,170.53,White,170.53,0.7583675866118614,0.007633587786259542,0.0011743981209630064,0.08543746330005872,0.0005871990604815032,0.02759835584263065,6073017053,170.53,2,"3,406","3,408",59,170.53,2846,10.8,194,1513,32,78,318,1085
170.54,3.2,170.54,Urban,170.54,White,170.54,0.7056950831269897,0.012557481429076759,0.0019455252918287938,0.1268128758401132,0.0019455252918287938,0.033250795896710296,6073017054,170.54,8,"5,654","5,662",141,170.54,4805,2.0,367,2942,78,192,1051,1621
170.55,1.6,170.55,Urban,170.55,White,170.55,0.4649756097560976,0.01678048780487805,0.0013658536585365853,0.3787317073170732,0.0023414634146341463,0.024,6073017055,170.55,7,"5,125","5,132",136,170.55,4147,2.4,162,3118,38,202,454,2424
170.56,1.9,170.56,Urban,170.56,White,170.56,0.5246272028920018,0.03615002259376412,0.006778129236330773,0.26208766380478987,0.004518752824220515,0.04270221418888387,6073017056,170.56,6,"4,426","4,432",135,170.56,3718,3.6,133,2867,116,153,718,1880
170.57,6.3,170.57,Urban,170.57,White,170.57,0.6691469572149881,0.012755779962795642,0.0023917087430241827,0.15333510496943928,0.0015944724953494552,0.03215519532288068,6073017057,170.57,9,"3,763","3,772",239,170.57,3098,0.0,114,2101,71,120,609,1301
170.58,17.3,170.58,Urban,170.58,White,170.58,0.5508893280632411,0.03804347826086957,0.0024703557312252965,0.23567193675889328,0.0012351778656126482,0.036561264822134384,6073017058,170.58,7,"4,048","4,055",173,170.58,3618,7.1,172,2865,117,350,873,1525
170.59,7.5,170.59,Urban,170.59,White,170.59,0.7908007758381823,0.010252147409254642,0.0036021058464948737,0.08922139096702687,0.0008312551953449709,0.01801052923247437,6073017059,170.59,8,"3,609","3,617",221,170.59,3480,16.0,162,1336,15,283,318,720
170.6,3.3,170.6,Urban,170.6,White,170.6,0.750366568914956,0.013196480938416423,0.002565982404692082,0.12353372434017595,0.0021994134897360706,0.015762463343108504,6073017060,170.6,4,"2,728","2,732",146,170.6,2929,16.6,83,1244,28,84,204,928
170.61,3.8,170.61,Urban,170.61,White,170.61,0.7532569046378322,0.006253256904637832,0.002344971339239187,0.12193850964043773,0.0010422094841063053,0.01615424700364773,6073017061,170.61,11,"3,838","3,849",286,170.61,2658,1.3,152,1593,0,234,205,1154
170.62,15.9,170.62,Urban,170.62,White,170.62,0.6624157405720532,0.01311714337766442,0.0029149207505920934,0.1903807615230461,0.00218619056294407,0.025505556567680818,6073017062,170.62,3,"5,489","5,492",55,170.62,3447,2.9,290,2677,0,69,626,1982
170.63,3.9,170.63,Urban,170.63,White,170.63,0.5966945696501396,0.01674179008370895,0.0017171066752522,0.23502897617514487,0.002790298347284825,0.023824855119124275,6073017063,170.63,10,"4,659","4,669",214,170.63,3695,7.7,90,2237,92,87,429,1629
170.64,0.0,170.64,Urban,170.64,Asian,170.64,0.29347271800101987,0.013513513513513514,0.0025497195308516064,0.5757266700662927,0.0006374298827129016,0.01912289648138705,6073017064,170.64,9,"7,844","7,853",115,170.64,7242,2.0,473,5063,0,160,415,4488
170.65,3.1,170.65,Urban,170.65,White,170.65,0.4900470890410959,0.016160102739726026,0.001819349315068493,0.3502782534246575,0.0012842465753424657,0.031571061643835614,6073017065,170.65,11,"9,344","9,355",118,170.65,5636,3.9,27,4742,43,63,678,3958
170.66,1.5,170.66,Urban,170.66,White,170.66,0.5910836533645016,0.017532142260811488,0.003005510101853398,0.24294539989981634,0.0010018367006177993,0.02771748205042578,6073017066,170.66,11,"5,989","6,000",183,170.66,3495,3.5,189,2344,0,138,380,1826
170.67,6.2,170.67,Urban,170.67,White,170.67,0.5048241518829754,0.01680672268907563,0.002178649237472767,0.3426704014939309,0.002178649237472767,0.024898848428260192,6073017067,170.67,5,"3,213","3,218",155,170.67,2164,10.6,196,1521,109,105,104,1203
170.68,3.2,170.68,Urban,170.68,White,170.68,0.44265383005441605,0.02595228128924236,0.002092925910422771,0.384470489744663,0.0033486814566764337,0.028254499790707408,6073017068,170.68,3,"4,778","4,781",63,170.68,3973,8.3,303,3140,130,184,828,1998
170.69,2.0,170.69,Urban,170.69,White,170.69,0.5495283018867925,0.01768867924528302,0.0023584905660377358,0.2806603773584906,0.00039308176100628933,0.025943396226415096,6073017069,170.69,3,"2,544","2,547",118,170.69,1766,5.0,26,1454,59,0,261,1134
170.7,4.5,170.7,Urban,170.7,Asian,170.7,0.4029171894604768,0.014115432873274781,0.0012547051442910915,0.44040150564617314,0.0015683814303638645,0.023996235884567126,6073017070,170.7,13,"6,376","6,389",203,170.7,4269,8.1,626,3169,0,338,517,2314
170.71,2.2,170.71,Urban,170.71,White,170.71,0.44332741967277745,0.026020106445890007,0.006505026611472502,0.35797358564951703,0.004928050463236744,0.03922728168736448,6073017071,170.71,10,"5,073","5,083",197,170.71,4196,6.8,321,2852,16,226,323,2287
171.04,1.1,171.04,Urban,171.04,White,171.04,0.7815146985550573,0.0029895366218236174,0.006726457399103139,0.03861484803188839,0.0007473841554559044,0.05206776283009467,6073017104,171.04,6,"4,014","4,020",149,171.04,3134,3.5,215,2012,84,132,440,1356
171.06,5.7,171.06,Urban,171.06,White,171.06,0.8274509803921568,0.006862745098039216,0.002156862745098039,0.05235294117647059,0.0025490196078431374,0.024705882352941175,6073017106,171.06,6,"5,100","5,106",118,171.06,3768,2.3,313,1875,0,284,289,1302
171.07,1.5,171.07,Urban,171.07,White,171.07,0.781665500349895,0.00874737578726382,0.0,0.07207837648705388,0.0,0.01994401679496151,6073017107,171.07,7,"2,858","2,865",244,171.07,2463,8.1,212,1648,28,58,269,1293
171.08,2.9,171.08,Urban,171.08,White,171.08,0.7865168539325843,0.007207971168115328,0.002967988128047488,0.04409582361670553,0.00105999576001696,0.03943184227263091,6073017108,171.08,8,"4,717","4,725",169,171.08,3814,6.6,139,2516,50,204,550,1712
171.09,4.0,171.09,Urban,171.09,White,171.09,0.7618699780861943,0.009203798392987583,0.0008765522279035792,0.08122717311906501,0.0005843681519357195,0.028487947406866325,6073017109,171.09,16,"6,845","6,861",233,171.09,5218,9.0,416,3884,126,276,974,2508
171.11,1.1,171.11,Urban,171.11,White,171.11,0.8172140430351076,0.009513023782559457,0.0015855039637599094,0.06251415628539071,0.0009060022650056625,0.025821064552661383,6073017111,171.11,6,"4,415","4,421",136,171.11,3725,8.0,272,2123,88,210,587,1238
171.12,1.0,171.12,Urban,171.12,White,171.12,0.7571099154496541,0.008455034588777863,0.0023059185242121443,0.0803228285933897,0.0007686395080707148,0.02382782475019216,6073017112,171.12,3,"2,602","2,605",115,171.12,1502,2.0,51,1121,0,80,150,891
171.13,7.0,171.13,Urban,171.13,White,171.13,0.5915257387102769,0.016725515703400855,0.010221148485411634,0.10945920832559004,0.0020442296970823266,0.10741497862850771,6073017113,171.13,4,"5,381","5,385",74,171.13,3933,5.3,215,2914,47,422,579,1866
172.01,5.7,172.01,Urban,172.01,White,172.01,0.8414698162729659,0.0068241469816272965,0.0010498687664041995,0.04251968503937008,0.0015748031496062992,0.01784776902887139,6073017201,172.01,6,"1,905","1,911",314,172.01,2300,2.9,12,1556,0,31,260,1265
172.02,3.2,172.02,Urban,172.02,White,172.02,0.8555282555282555,0.003931203931203931,0.002457002457002457,0.03488943488943489,0.0004914004914004914,0.012285012285012284,6073017202,172.02,6,"2,035","2,041",294,172.02,1518,0.0,0,802,0,66,185,551
173.03,4.8,173.03,Urban,173.03,White,173.03,0.8420705572040884,0.004615891856247939,0.0023079459281239697,0.041213320145070884,0.0006594131223211342,0.021760633036597428,6073017303,173.03,2,"3,033","3,035",66,173.03,2780,4.4,73,1762,43,217,290,1212
173.05,1.5,173.05,Urban,173.05,White,173.05,0.8319354838709677,0.004838709677419355,0.0022580645161290325,0.055161290322580644,0.0012903225806451613,0.016774193548387096,6073017305,173.05,3,"3,100","3,103",97,173.05,2713,1.0,88,1704,44,21,407,1232
173.06,1.1,173.06,Urban,173.06,White,173.06,0.8353765323992994,0.006654991243432574,0.0035026269702276708,0.05464098073555167,0.0003502626970227671,0.019964973730297722,6073017306,173.06,3,"2,855","2,858",105,173.06,1833,3.2,28,1021,0,44,150,827
173.07,2.8,173.07,Urban,173.07,White,173.07,0.8180212014134276,0.00530035335689046,0.0035335689045936395,0.037544169611307424,0.0,0.037102473498233215,6073017307,173.07,4,"2,264","2,268",176,173.07,2025,0.0,75,1313,0,169,292,852
173.08,11.8,173.08,Urban,173.08,White,173.08,0.6129641283826306,0.00723725613593455,0.009125235997482694,0.037130270610446825,0.0009439899307740718,0.17809943360604152,6073017308,173.08,2,"3,178","3,180",63,173.08,2257,4.4,38,1579,223,260,253,843
174.03,1.8,174.03,Urban,174.03,White,174.03,0.812124849939976,0.005002000800320128,0.003001200480192077,0.04341736694677871,0.00040016006402561027,0.03481392557022809,6073017403,174.03,9,"4,998","5,007",180,174.03,4021,5.7,137,2575,22,213,576,1764
174.05,29.7,174.05,Urban,174.05,White,174.05,0.730299667036626,0.006104328523862375,0.0069367369589345175,0.035793562708102106,0.0013873473917869034,0.07297447280799112,6073017405,174.05,6,"3,604","3,610",166,174.05,3077,3.6,268,2280,581,125,665,909
174.06,6.3,174.06,Urban,174.06,White,174.06,0.8181818181818182,0.002551834130781499,0.0035087719298245615,0.044976076555023926,0.0028708133971291866,0.028070175438596492,6073017406,174.06,2,"3,135","3,137",64,174.06,2622,4.6,125,1469,80,55,343,991
174.07,7.9,174.07,Urban,174.07,White,174.07,0.8493506493506493,0.003246753246753247,0.0025974025974025974,0.03214285714285714,0.0006493506493506494,0.02564935064935065,6073017407,174.07,3,"3,080","3,083",97,174.07,2560,5.2,139,1623,0,130,440,1053
174.08,14.9,174.08,Urban,174.08,White,174.08,0.7615499254843517,0.0037257824143070045,0.0033532041728763042,0.041728763040238454,0.005961251862891207,0.06706408345752608,6073017408,174.08,4,"2,684","2,688",149,174.08,1910,3.4,74,1198,74,108,265,751
175.01,4.9,175.01,Urban,175.01,White,175.01,0.8217785843920146,0.008348457350272231,0.0054446460980036296,0.028312159709618874,0.002177858439201452,0.023956442831215972,6073017501,175.01,7,"2,755","2,762",253,175.01,2738,4.2,42,2040,88,149,359,1444
175.02,6.7,175.02,Urban,175.02,White,175.02,0.655688622754491,0.007076755579749592,0.021774632553075667,0.04627109417528579,0.001633097441480675,0.12738160043549265,6073017502,175.02,8,"3,674","3,682",217,175.02,2761,1.6,30,2172,108,190,457,1417
176.01,5.0,176.01,Urban,176.01,White,176.01,0.8281618581019778,0.004717837053166395,0.003992015968063872,0.043730720377426965,0.0010887316276537834,0.01996007984031936,6073017601,176.01,9,"5,511","5,520",163,176.01,4503,0.9,93,2099,96,110,584,1309
176.03,5.2,176.03,Urban,176.03,White,176.03,0.7465972778222578,0.003602882305844676,0.009207365892714172,0.0300240192153723,0.0,0.08046437149719776,6073017603,176.03,2,"2,498","2,500",80,176.03,2431,9.7,216,1720,110,105,334,1171
176.05,4.9,176.05,Urban,176.05,White,176.05,0.7434994582881906,0.008396533044420368,0.004875406283856988,0.0780065005417118,0.0,0.05335861321776815,6073017605,176.05,6,"3,692","3,698",162,176.05,2980,0.0,184,1617,167,101,339,1010
176.06,7.3,176.06,Urban,176.06,White,176.06,0.668505516549649,0.005516549648946841,0.015045135406218655,0.050401203610832494,0.004262788365095286,0.12437311935807423,6073017606,176.06,6,"3,988","3,994",150,176.06,2923,4.6,254,1804,0,93,705,1006
177.01,14.1,177.01,Urban,177.01,White,177.01,0.7616657371258598,0.0046477040342071015,0.007808142777467931,0.025655326268823202,0.0005577244841048522,0.06860011154489683,6073017701,177.01,8,"5,379","5,387",149,177.01,4477,1.3,229,3479,249,375,692,2163
177.02,4.8,177.02,Urban,177.02,White,177.02,0.8053369825521725,0.0034211426616489907,0.004447485460143688,0.03010605542251112,0.0017105713308244953,0.04823811152925077,6073017702,177.02,5,"2,923","2,928",171,177.02,3193,4.2,161,2481,175,361,441,1504
178.01,3.9,178.01,Urban,178.01,White,178.01,0.7267142857142858,0.019142857142857142,0.008142857142857143,0.047714285714285716,0.002,0.06471428571428571,6073017801,178.01,17,"7,000","7,017",242,178.01,5952,10.6,580,3592,83,415,1064,2030
178.08,4.8,178.08,Urban,178.08,White,178.08,0.7718131689912423,0.005514109633473889,0.003081414206941291,0.08627959779435615,0.0011352578657152124,0.013785274083684722,6073017808,178.08,7,"6,166","6,173",113,178.08,4870,4.3,268,2832,0,129,474,2229
178.09,4.4,178.09,Urban,178.09,White,178.09,0.8154044750430293,0.004733218588640275,0.0051635111876075735,0.026247848537005163,0.0012908777969018934,0.03313253012048193,6073017809,178.09,5,"2,324","2,329",215,178.09,1878,6.5,117,1234,7,153,434,640
178.1,3.8,178.1,Urban,178.1,White,178.1,0.8006710084862838,0.007499506611407144,0.006512729425695678,0.044207617919873696,0.0025656206828498125,0.030984803631340044,6073017810,178.1,7,"5,067","5,074",138,178.1,4048,4.3,178,2496,82,326,506,1582
178.11,5.5,178.11,Urban,178.11,White,178.11,0.7309726711724949,0.008962679988245665,0.0032324419629738465,0.1179841316485454,0.001763150161622098,0.023802527181898327,6073017811,178.11,9,"6,806","6,815",132,178.11,4995,3.7,130,3739,63,185,885,2606
178.13,5.0,178.13,Urban,178.13,White,178.13,0.8006864988558352,0.010526315789473684,0.007322654462242563,0.03867276887871854,0.0006864988558352403,0.02768878718535469,6073017813,178.13,6,"4,370","4,376",137,178.13,4030,3.1,220,2375,34,243,766,1332
179.01,16.1,179.01,Urban,179.01,White,179.01,0.6679054950889302,0.011680382267056012,0.010883992567029467,0.0355720732678524,0.004247411733474914,0.11653835943721795,6073017901,179.01,26,"3,767","3,793",685,179.01,3410,6.7,193,2305,164,262,620,1259
179.02,28.6,179.02,Urban,179.02,White,179.02,0.6000693721817552,0.006243496357960458,0.020117932708983696,0.027402011793270897,0.002081165452653486,0.16892126257370793,6073017902,179.02,11,"2,883","2,894",380,179.02,2886,4.8,137,2492,411,667,560,854
180.0,6.0,180.0,Urban,180.0,White,180.0,0.7986403366785367,0.006798316607316284,0.009064422143088379,0.03269666558756879,0.0029135642602784073,0.03658141793460667,6073018000,180.0,4,"3,089","3,093",129,180.0,3087,5.7,13,2249,40,161,636,1412
181.01,12.1,181.01,Urban,181.01,White,181.01,0.6773172135866437,0.010362694300518135,0.012953367875647668,0.024467472654001152,0.007196315486470927,0.128957973517559,6073018101,181.01,13,"3,474","3,487",373,181.01,2542,3.9,65,1811,175,391,618,627
181.02,2.7,181.02,Urban,181.02,White,181.02,0.7413522012578616,0.01650943396226415,0.01218553459119497,0.02240566037735849,0.007075471698113208,0.05699685534591195,6073018102,181.02,8,"2,544","2,552",313,181.02,2594,2.0,82,1992,145,249,785,813
182.01,18.2,182.01,Urban,182.01,White,182.01,0.5261726716519375,0.019034670292318152,0.023113528212100613,0.027192386131883073,0.005438477226376614,0.26240652617267163,6073018201,182.01,17,"2,942","2,959",575,182.01,2187,8.3,56,1751,542,235,343,631
