"GEO_ID","NAME","H2_001N","H2_001NA","H2_002N","H2_002NA","H2_003N","H2_003NA","H2_004N","H2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0400000US06","California","14392140","null","13445407","null","946733","null","0","null",
"1400000US06001441522","Census Tract 4415.22; Alameda County; California","1466","null","1466","null","0","null","0","null",
"1400000US06001441523","Census Tract 4415.23; Alameda County; California","1405","null","1405","null","0","null","0","null",
"1400000US06001441524","Census Tract 4415.24; Alameda County; California","1328","null","1328","null","0","null","0","null",
"1400000US06001441525","Census Tract 4415.25; Alameda County; California","835","null","835","null","0","null","0","null",
"1400000US06001441601","Census Tract 4416.01; Alameda County; California","1450","null","1450","null","0","null","0","null",
"1400000US06001441602","Census Tract 4416.02; Alameda County; California","2323","null","2323","null","0","null","0","null",
"1400000US06001441701","Census Tract 4417.01; Alameda County; California","1148","null","1148","null","0","null","0","null",
"1400000US06001441702","Census Tract 4417.02; Alameda County; California","2011","null","2011","null","0","null","0","null",
"1400000US06001441800","Census Tract 4418; Alameda County; California","2420","null","2420","null","0","null","0","null",
"1400000US06001441921","Census Tract 4419.21; Alameda County; California","1298","null","1298","null","0","null","0","null",
"1400000US06001441923","Census Tract 4419.23; Alameda County; California","2650","null","2650","null","0","null","0","null",
"1400000US06001441924","Census Tract 4419.24; Alameda County; California","2947","null","2947","null","0","null","0","null",
"1400000US06001441926","Census Tract 4419.26; Alameda County; California","1514","null","1514","null","0","null","0","null",
"1400000US06001441927","Census Tract 4419.27; Alameda County; California","1700","null","1700","null","0","null","0","null",
"1400000US06001441928","Census Tract 4419.28; Alameda County; California","1499","null","1499","null","0","null","0","null",
"1400000US06001441929","Census Tract 4419.29; Alameda County; California","1589","null","1589","null","0","null","0","null",
"1400000US06001442000","Census Tract 4420; Alameda County; California","1075","null","1026","null","49","null","0","null",
"1400000US06001442100","Census Tract 4421; Alameda County; California","1700","null","1700","null","0","null","0","null",
"1400000US06001442200","Census Tract 4422; Alameda County; California","2295","null","2295","null","0","null","0","null",
"1400000US06001442301","Census Tract 4423.01; Alameda County; California","1605","null","1605","null","0","null","0","null",
"1400000US06001442302","Census Tract 4423.02; Alameda County; California","2302","null","2302","null","0","null","0","null",
"1400000US06001442400","Census Tract 4424; Alameda County; California","1974","null","1974","null","0","null","0","null",
"1400000US06001442501","Census Tract 4425.01; Alameda County; California","1054","null","1054","null","0","null","0","null",
"1400000US06001442502","Census Tract 4425.02; Alameda County; California","1183","null","1183","null","0","null","0","null",
"1400000US06001442601","Census Tract 4426.01; Alameda County; California","1284","null","1284","null","0","null","0","null",
"1400000US06001442602","Census Tract 4426.02; Alameda County; California","1770","null","1770","null","0","null","0","null",
"1400000US06001442700","Census Tract 4427; Alameda County; California","1072","null","1072","null","0","null","0","null",
"1400000US06001442800","Census Tract 4428; Alameda County; California","953","null","953","null","0","null","0","null",
"1400000US06001442900","Census Tract 4429; Alameda County; California","2398","null","2398","null","0","null","0","null",
"1400000US06001443001","Census Tract 4430.01; Alameda County; California","816","null","816","null","0","null","0","null",
"1400000US06001443002","Census Tract 4430.02; Alameda County; California","1947","null","1947","null","0","null","0","null",
"1400000US06001443102","Census Tract 4431.02; Alameda County; California","1498","null","1498","null","0","null","0","null",
"1400000US06001443103","Census Tract 4431.03; Alameda County; California","1235","null","1214","null","21","null","0","null",
"1400000US06001443104","Census Tract 4431.04; Alameda County; California","1892","null","1892","null","0","null","0","null",
"1400000US06001443105","Census Tract 4431.05; Alameda County; California","1482","null","1482","null","0","null","0","null",
"1400000US06001443200","Census Tract 4432; Alameda County; California","1178","null","917","null","261","null","0","null",
"1400000US06001443301","Census Tract 4433.01; Alameda County; California","1234","null","1234","null","0","null","0","null",
"1400000US06001443321","Census Tract 4433.21; Alameda County; California","1212","null","1212","null","0","null","0","null",
"1400000US06001443322","Census Tract 4433.22; Alameda County; California","972","null","972","null","0","null","0","null",
"1400000US06001444100","Census Tract 4441; Alameda County; California","2606","null","2606","null","0","null","0","null",
"1400000US06001444200","Census Tract 4442; Alameda County; California","1970","null","1970","null","0","null","0","null",
"1400000US06001444301","Census Tract 4443.01; Alameda County; California","1165","null","1165","null","0","null","0","null",
"1400000US06001444303","Census Tract 4443.03; Alameda County; California","1","null","0","null","1","null","0","null",
"1400000US06001444304","Census Tract 4443.04; Alameda County; California","2298","null","2289","null","9","null","0","null",
"1400000US06001444400","Census Tract 4444; Alameda County; California","1519","null","1519","null","0","null","0","null",
"1400000US06001444500","Census Tract 4445; Alameda County; California","2004","null","2004","null","0","null","0","null",
"1400000US06001444601","Census Tract 4446.01; Alameda County; California","1907","null","1907","null","0","null","0","null",
"1400000US06001444602","Census Tract 4446.02; Alameda County; California","1902","null","1902","null","0","null","0","null",
"1400000US06001450101","Census Tract 4501.01; Alameda County; California","2935","null","2935","null","0","null","0","null",
"1400000US06001450102","Census Tract 4501.02; Alameda County; California","1845","null","1845","null","0","null","0","null",
"1400000US06001450200","Census Tract 4502; Alameda County; California","2889","null","2889","null","0","null","0","null",
"1400000US06001450300","Census Tract 4503; Alameda County; California","1947","null","1947","null","0","null","0","null",
"1400000US06001450400","Census Tract 4504; Alameda County; California","2853","null","2853","null","0","null","0","null",
"1400000US06001450501","Census Tract 4505.01; Alameda County; California","1283","null","1283","null","0","null","0","null",
"1400000US06001450502","Census Tract 4505.02; Alameda County; California","1911","null","1909","null","2","null","0","null",
"1400000US06001450601","Census Tract 4506.01; Alameda County; California","1358","null","802","null","556","null","0","null",
"1400000US06001450603","Census Tract 4506.03; Alameda County; California","1559","null","1559","null","0","null","0","null",
"1400000US06001450604","Census Tract 4506.04; Alameda County; California","1704","null","1704","null","0","null","0","null",
"1400000US06001450605","Census Tract 4506.05; Alameda County; California","1412","null","1412","null","0","null","0","null",
"1400000US06001450606","Census Tract 4506.06; Alameda County; California","2110","null","2110","null","0","null","0","null",
"1400000US06001450607","Census Tract 4506.07; Alameda County; California","2557","null","2557","null","0","null","0","null",
"1400000US06001450608","Census Tract 4506.08; Alameda County; California","1445","null","1443","null","2","null","0","null",
"1400000US06001450609","Census Tract 4506.09; Alameda County; California","1845","null","1845","null","0","null","0","null",
"1400000US06001450701","Census Tract 4507.01; Alameda County; California","2764","null","2580","null","184","null","0","null",
"1400000US06001450741","Census Tract 4507.41; Alameda County; California","2093","null","2093","null","0","null","0","null",
"1400000US06001450742","Census Tract 4507.42; Alameda County; California","2276","null","2276","null","0","null","0","null",
"1400000US06001450743","Census Tract 4507.43; Alameda County; California","3582","null","3582","null","0","null","0","null",
"1400000US06001450744","Census Tract 4507.44; Alameda County; California","2286","null","2286","null","0","null","0","null",
"1400000US06001450745","Census Tract 4507.45; Alameda County; California","2239","null","2239","null","0","null","0","null",
"1400000US06001450746","Census Tract 4507.46; Alameda County; California","1232","null","1232","null","0","null","0","null",
"1400000US06001450750","Census Tract 4507.50; Alameda County; California","2702","null","2702","null","0","null","0","null",
"1400000US06001450751","Census Tract 4507.51; Alameda County; California","3497","null","3488","null","9","null","0","null",
"1400000US06001450752","Census Tract 4507.52; Alameda County; California","2867","null","2846","null","21","null","0","null",
"1400000US06001451102","Census Tract 4511.02; Alameda County; California","1372","null","1367","null","5","null","0","null",
"1400000US06001451103","Census Tract 4511.03; Alameda County; California","502","null","354","null","148","null","0","null",
"1400000US06001451104","Census Tract 4511.04; Alameda County; California","2504","null","1995","null","509","null","0","null",
"1400000US06001451201","Census Tract 4512.01; Alameda County; California","2790","null","2790","null","0","null","0","null",
"1400000US06001451202","Census Tract 4512.02; Alameda County; California","2167","null","1996","null","171","null","0","null",
"1400000US06001451300","Census Tract 4513; Alameda County; California","2345","null","2345","null","0","null","0","null",
"1400000US06001451401","Census Tract 4514.01; Alameda County; California","2412","null","2412","null","0","null","0","null",
"1400000US06001451403","Census Tract 4514.03; Alameda County; California","783","null","783","null","0","null","0","null",
"1400000US06001451404","Census Tract 4514.04; Alameda County; California","2275","null","2275","null","0","null","0","null",
"1400000US06001451501","Census Tract 4515.01; Alameda County; California","1932","null","1868","null","64","null","0","null",
"1400000US06001451503","Census Tract 4515.03; Alameda County; California","2418","null","2418","null","0","null","0","null",
